Site ID,Screening Flag,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit,% Moisture,AirNET Background Exclusion Flag,Analysis Date,Analysis Deferred,Analysis Lot ID,Analysis Run #,Analysis Subcontracted,Analysis Suite Code,Analysis Time,Analysis Type Code,Analytical Group Name,Background Comparison Class Code,Basis,Best Value,Best Value Status Code,Blank Correction,Calibration Reference ID,Composite,Composite Description,Composite Field Sample ID,Composite Type Code,Confidential,Count Duration,Count Duration Units,Critical Level (Lc),Data Steward Code,Dilution Factor,Easting,Error/Uncertainty,Estimated Detection Limit,Excavated,Expected Value,Field Filtered,Field Preparation Code,Field Sample Record Source ID,Field Sample Result Record #,Field Sample Result Record Source ID,Final Leachate pH,Full Width Half Max (FWHM),Holding Time Release Date,Initial Leachate Amount,Initial Leachate Amount Units,Initial Leachate pH,Initial Prep Amount,Initial Prep Amount Units,Instrument Detection Limit,Instrument ID,Intellus Holding Flag,Intellus Release Date,Lab Blank Sample ID,Lab Detection Limit,Lab ID,Lab Parameter Name,Lab QC Reporting Option,Lab Receipt Date,Lab Report Approved by,Lab Report Date,Lab Reporting Limit Type,Lab Result,Lab Sample ID,Lab Uncertainty,Lab Units,Last Modified Date,Leachate Extraction Fluid,Leachate Lot ID,Leachate Volume,Leachate Volume Units,Leached,Leached Date,Leached Time,Leaching Method,Location Alias,Manually Validated By,Manually Validated Date,Method Category,Method Detection Limit,Minimum Detectable Activity,Northing,Original Lab Result,Parameter Category,Parameter Code,Parameter List Modified,Phase,Port Sequence #,Preparation Basis,Preparation Date,Preparation Method,Preparation Time,Primary or Confirmatory,Project #,PRS ID,QC Batch Sequence #,Quarter,Raw Lab Result,Raw Lab Result Units,Redox Conditions Qualifier,Redox Conditions Release Date,Reducing Conditions Holding Time Flag,Released for Analysis Date,Report Estimated Detection Limit,Report Instrument Detection Limit,Report Method Detection Limit,Report Minimum Detectable Activity,Report Uncertainty,Result Type,Retention Time,Round #,Rush Turnaround Time,Sample Delivery Group (SDG),Sample Depth Units,Sample End Depth,Sample Name,Sample Prep Lot ID,Sample QC Status Code,Sample Requestor,Sample Result Comments,Sample Retrieval Date,Sample Retrieval Time,Sample Start Depth,Samplers,Sampling Company,Sampling Event,Sampling Event End Date,Sampling Event End Time,Sampling Method,Sampling Plan ID,Sampling Program,Source Filename,Standard Reference Material,Subcontracted Lab ID,Task,Third Party Landowner Holding Time Flag,Unadjusted Lab Report Limit,Unadjusted Method Detection Limit,Uncertainty Type Code,Unknown Port,Uploaded Date,Usable,Validated by,Validated Date,Validation Level Code,Validation Qualifier,Validation Reason Codes,Validation Set Type Code,Validation Status Code,Vintage Code,Visual Inspection,Voided Sample Reason Code,Web Publish Date,Work Order #,WTR Source Flow
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluoropentanesulfonic acid","3.14","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","9.41","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045242",,,,,,,,,,,,,,"1205800467","9.41","GELC","Perfluoropentane sulfonic acid (PFPeS)","Standard","07-19-2024",,"08-16-2024",,"3.14","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.14",,"1773067.61700000","3.14","ORGANIC","2706-91-4",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"3.14",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","1H, 1H, 2H, 2H-perfluorooctane sulfonic acid","12.7","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","38.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045240",,,,,,,,,,,,,,"1205800467","38.0","GELC","1H, 1H, 2H, 2H-Perfluorooctane sulfonic acid (6:2 FTS)","Standard","07-19-2024",,"08-16-2024",,"12.7","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","12.7",,"1773067.61700000","12.7","ORGANIC","27619-97-2",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"12.7",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","ethyl perfluorooctanesulfonamidoacetic acid[N-]","3.75","ng/L","J","Y","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045246",,,,,,,,,,,,,,"1205800467","10.0","GELC","N-ethylperfluoro-1-octanesulfonamidoacetic acid","Standard","07-19-2024",,"08-16-2024",,"3.75","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","3.75","ORGANIC","2991-50-6",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"75.0","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","J","J_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorohexanoic acid","22.1","ng/L",,"Y","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045259",,,,,,,,,,,,,,"1205800467","10.0","GELC","Perfluorohexanoic acid (PFHxA)","Standard","07-19-2024",,"08-16-2024",,"22.1","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","22.1","ORGANIC","307-24-4",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"443","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","J+","PE12f",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorododecanoic acid","3.33","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045243",,,,,,,,,,,,,,"1205800467","10.0","GELC","Perfluorododecanoic acid (PFDoA)","Standard","07-19-2024",,"08-16-2024",,"3.33","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","3.33","ORGANIC","307-55-1",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Methylperfluoro-1-octanesulfonamide[N-]","3.33","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045265",,,,,,,,,,,,,,"1205800467","10.0","GELC","N-methylperfluoro-1-octanesulfonamide (N-MeFOSA)","Standard","07-19-2024",,"08-16-2024",,"3.33","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","3.33","ORGANIC","31506-32-8",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorooctanoic acid","13.7","ng/L",,"Y","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045251",,,,,,,,,,,,,,"1205800467","10.0","GELC","Perfluorooctanoic acid (PFOA)","Standard","07-19-2024",,"08-16-2024",,"13.7","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","13.7","ORGANIC","335-67-1",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"275","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","NQ","NQ",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorodecanoic acid","4.85","ng/L","J","Y","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045258",,,,,,,,,,,,,,"1205800467","10.0","GELC","Perfluorodecanoic acid (PFDA)","Standard","07-19-2024",,"08-16-2024",,"4.85","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","4.85","ORGANIC","335-76-2",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"97.1","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","J","J_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorodecane sulfonate","3.22","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","9.65","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045245",,,,,,,,,,,,,,"1205800467","9.65","GELC","Perfluorodecane sulfonic acid (PFDS)","Standard","07-19-2024",,"08-16-2024",,"3.22","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.22",,"1773067.61700000","3.22","ORGANIC","335-77-3",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"3.22",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorohexanesulfonic acid","3.12","ng/L","J","Y","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","9.14","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045256",,,,,,,,,,,,,,"1205800467","9.14","GELC","Perfluorohexane sulfonic acid (PFHxS)","Standard","07-19-2024",,"08-16-2024",,"3.12","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.05",,"1773067.61700000","3.12","ORGANIC","355-46-4",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"62.5","ng/L",,,,,,,"3.05",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","J","J_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","3-Perfluoropropyl propanoic acid","13.3","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","40.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045253",,,,,,,,,,,,,,"1205800467","40.0","GELC","3-Perfluoropropyl propanoic acid (FPrPA)","Standard","07-19-2024",,"08-16-2024",,"13.3","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","13.3",,"1773067.61700000","13.3","ORGANIC","356-02-5",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"13.3",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorobutanoic acid","13.3","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","40.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045278",,,,,,,,,,,,,,"1205800467","40.0","GELC","Perfluorobutyric acid (PFBA)","Standard","07-19-2024",,"08-16-2024",,"13.3","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","13.3",,"1773067.61700000","13.3","ORGANIC","375-22-4",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"13.3",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorobutanesulfonic acid","2.96","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","8.87","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045268",,,,,,,,,,,,,,"1205800467","8.87","GELC","Perfluorobutane sulfonic acid (PFBS)","Standard","07-19-2024",,"08-16-2024",,"2.96","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","2.96",,"1773067.61700000","2.96","ORGANIC","375-73-5",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"52.0","ng/L",,,,,,,"2.96",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluoroheptanoic acid","8.68","ng/L","J","Y","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045270",,,,,,,,,,,,,,"1205800467","10.0","GELC","Perfluoroheptanoic acid (PFHpA)","Standard","07-19-2024",,"08-16-2024",,"8.68","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","8.68","ORGANIC","375-85-9",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"174","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","J","J_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluoro-1-heptanesulfonic acid","3.18","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","9.53","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045264",,,,,,,,,,,,,,"1205800467","9.53","GELC","Perfluoroheptane sulfonic acid (PFHpS)","Standard","07-19-2024",,"08-16-2024",,"3.18","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.18",,"1773067.61700000","3.18","ORGANIC","375-92-8",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"3.18",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorononanoic acid","9.07","ng/L","J","Y","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045275",,,,,,,,,,,,,,"1205800467","10.0","GELC","Perfluorononanoic acid (PFNA)","Standard","07-19-2024",,"08-16-2024",,"9.07","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","9.07","ORGANIC","375-95-1",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"181","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","J","J_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluorotetradecanoic acid","3.33","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045261",,,,,,,,,,,,,,"1205800467","10.0","GELC","Perfluorotetradecanoic acid (PFTeDA)","Standard","07-19-2024",,"08-16-2024",,"3.33","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","3.33","ORGANIC","376-06-7",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Perfluoro-3-methoxypropanoic acid","6.67","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","20.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045262",,,,,,,,,,,,,,"1205800467","20.0","GELC","Perfluoro-3-methoxypropanoic acid (PFMOPrA)","Standard","07-19-2024",,"08-16-2024",,"6.67","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","6.67",,"1773067.61700000","6.67","ORGANIC","377-73-1",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"6.67",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","1H, 1H, 2H, 2H-perfluorodecane sulfonic acid","12.8","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","38.4","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045241",,,,,,,,,,,,,,"1205800467","38.4","GELC","1H, 1H, 2H, 2H-Perfluorodecane sulfonic acid (8:2 FTS)","Standard","07-19-2024",,"08-16-2024",,"12.8","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","12.8",,"1773067.61700000","12.8","ORGANIC","39108-34-4",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"12.8",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
"N3B","N","WT_LAP-24-322927","Sandia below Wetlands","07-16-2024","Ethylperfluoro-1-octanesulfonamide[N-]","3.33","ng/L","U","N","W","REG","WT","15:19","COMP","35.873070200000","-106.309845300000","N"," Counts: 360","W","N3B-2024-4032","EPA:1633","10.0","100",,"07-26-2024","Y","2646161",,,,"00:55","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622687.14700000",,,"N",,,"UF",,"18045249",,,,,,,,,,,,,,"1205800467","10.0","GELC","N-ethylperfluoro-1-octanesulfonamide (N-EtFOSA)","Standard","07-19-2024",,"08-16-2024",,"3.33","676461018",,"ng/L","03-11-2025 09:17:30",,,,,"N",,,,"E123",,,"LCMS/MS","3.33",,"1773067.61700000","3.33","ORGANIC","4151-50-2",,,,,"07-25-2024","EPA:1633","09:47",,"N3B",,,,"0.000","ng/L",,,,,,,"3.33",,,"TRG","NA",,"N","676461",,,,"2646159",,,,"07-17-2024","10:00",,,,"LAP 5",,,"APS","16096","ASER-Watershed","N3B-2024-4032.txt",,,,,,,,,"08-19-2024 08:27:44","Y","hwestbrook","08-19-2024 07:52:00","V2","U","U_LAB",,"VAL",,,,"08-19-2024","LAP-106661",
